"","ensembl_ids","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"13819","ENSG00000186184.20",8536.84873868504,-0.580239657608122,0.201153127298429,-2.88456692372117,0.00391952440554192,0.0233831176587501,"POLR1D"
"13820","ENSG00000186185.14",1473.70121549521,-0.438170988924693,0.17148545512917,-2.5551495816053,0.0106142174052616,0.048856819240564,"KIF18B"
"13826","ENSG00000186204.15",117.316885108214,-0.960740266587377,0.351906591375457,-2.73010023151951,0.00633150721093722,0.0332154536705786,"CYP4F12"
"13848","ENSG00000186318.18",696.360475928928,-0.542367741333082,0.187622071750396,-2.89074593555616,0.00384328685470956,0.0230243139629292,"BACE1"
"13853","ENSG00000186350.12",9196.83109986214,-0.516082195487675,0.148797778378494,-3.46834610779556,0.000523672363246717,0.00515954327039087,"RXRA"
"13875","ENSG00000186480.13",5681.92081607099,-3.10524333521921,0.912394945518481,-3.40339822186828,0.000665532033790155,0.00622701195251927,"INSIG1"
"13881","ENSG00000186510.12",33.4644414086335,-2.47755190247063,0.486729451332738,-5.09020338852872,3.57679657646976e-07,1.58419974684138e-05,"CLCNKA"
"13889","ENSG00000186566.13",2954.68795953669,-0.494434603411762,0.173395684410498,-2.85148159882246,0.00435160048768269,0.0251836555731345,"GPATCH8"
"13916","ENSG00000186732.14",15.8626382464669,-4.06701377983814,0.840619509950518,-4.83811490418244,1.31076361740186e-06,4.67625543904014e-05,"MPPED1"
"13924","ENSG00000186806.6",197.638513959432,-0.796166966723246,0.277268685448007,-2.87146370473396,0.00408575698302837,0.02413329454963,"VSIG10L"
"13930","ENSG00000186834.4",1794.28527466875,-0.797232733594412,0.274290046266369,-2.90653176973182,0.00365459785641123,0.0222007120738085,"HEXIM1"
"13932","ENSG00000186847.6",110.676923232999,-1.87836500497205,0.340704569631583,-5.51317819717886,3.52411095135312e-08,2.44737530437173e-06,"KRT14"
"13935","ENSG00000186862.20",185.177866053609,-0.832745453851459,0.2648728348317,-3.14394435496032,0.00166687132576891,0.0122351263142381,"PDZD7"
"13936","ENSG00000186866.17",1206.92494667137,-0.848448410204411,0.22484399159344,-3.77349825624232,0.000160974345075114,0.0020765545361989,"POFUT2"
"13959","ENSG00000187017.18",3050.94172925176,-0.431131108194563,0.160045088796305,-2.69381029706746,0.00706403576219953,0.0360792915437438,"ESPN"
"13983","ENSG00000187193.9",503.081326124569,-1.42961493718676,0.362458002761776,-3.94422229966977,8.00593671261173e-05,0.0011919098049358,"MT1X"
"13990","ENSG00000187257.16",879.922304252826,-0.505619714747433,0.183017175951345,-2.76268996130642,0.00573271920614007,0.0309831057661654,"RSBN1L"
"14000","ENSG00000187446.12",3107.76807107991,-0.721028862435525,0.164837231556367,-4.37418692141141,1.21885909320689e-05,0.000280337591437584,"CHP1"
"14006","ENSG00000187498.16",3225.98796701607,-0.542483551971389,0.183430490654407,-2.95743390336047,0.00310211248325153,0.0195329318597695,"COL4A1"
"14010","ENSG00000187514.17",12922.1875000861,-0.831469299228402,0.24419198422519,-3.40498195248553,0.000661684266050853,0.00620724925254,"PTMA"
"14043","ENSG00000187689.10",400.471582471239,-1.70642079385668,0.342221714312835,-4.9863019279273,6.15459400884362e-07,2.51564633972905e-05,"AMTN"
"14085","ENSG00000187954.14",411.764338474901,-0.642856001205056,0.195876744212376,-3.28194142592063,0.00103095018258689,0.00866046583211275,"LOC84773-CYHR1"
"14086","ENSG00000187954.14",411.764338474901,-0.642856001205056,0.195876744212376,-3.28194142592063,0.00103095018258689,0.00866046583211275,"TMEM276"
"14087","ENSG00000187954.14",411.764338474901,-0.642856001205056,0.195876744212376,-3.28194142592063,0.00103095018258689,0.00866046583211275,"ZFTRAF1"
"14110","ENSG00000188064.10",1239.41075882307,-0.90826087861087,0.18219825569217,-4.98501412738772,6.19572857186738e-07,2.52524481336566e-05,"WNT7B"
"14122","ENSG00000188157.15",34044.2929601717,-0.55882514188244,0.160552874515666,-3.48062993931579,0.000500236114601356,0.00499398315107258,"AGRN"
"14134","ENSG00000188215.10",318.081234886069,-0.997330957381091,0.244410872488356,-4.08055070229581,4.49291272631233e-05,0.000780991609509407,"DCUN1D3"
"14143","ENSG00000188277.10",58.2449571037803,-0.901538691006809,0.35420629994414,-2.54523618340212,0.0109203847372007,0.0499287389103204,"C15orf62"
"14176","ENSG00000188483.8",1158.93758938119,-0.803556148787126,0.230599816788837,-3.48463481010895,0.000492809140263205,0.00493015913329049,"IER5L"
"14177","ENSG00000188486.4",3418.01039169506,-0.639443625526607,0.224854228209985,-2.84381410399563,0.00445770474180216,0.0256234866800875,"H2AX"
"14179","ENSG00000188488.14",44.314618964674,-2.56968393093298,0.504196122265271,-5.0965959821107,3.45815266594971e-07,1.54438836755647e-05,"SERPINA5"
"14186","ENSG00000188522.15",1927.23848031883,-0.629727517232281,0.186489130704648,-3.37675185064599,0.000733471894730935,0.00669626606638211,"FAM83G"
"14202","ENSG00000188613.7",544.727274540066,-1.26619802125183,0.256279471660866,-4.94069233499663,7.78456603523608e-07,3.04278693169638e-05,"NANOS1"
"14207","ENSG00000188643.11",8283.90303724486,-0.533072237565281,0.208658723236355,-2.55475653879782,0.0106262093438994,0.0488805629819373,"S100A16"
"14249","ENSG00000188825.16",231.823991743515,-0.771081629315757,0.241578229436373,-3.1918506527462,0.001413644057146,0.0109316712873139,"LINC00910"
"14252","ENSG00000188833.10",114.685044054467,-1.39763053436283,0.27991710823161,-4.99301576524716,5.94437032079232e-07,2.43668085413338e-05,"ENTPD8"
"14262","ENSG00000188886.4",38.5870157934222,-2.4709138799218,0.445820342418681,-5.54239823718341,2.98356800171022e-08,2.18886788884443e-06,"ASTL"
"14264","ENSG00000188897.10",60.9664367228833,-1.58117008000718,0.35070629985537,-4.50853058715867,6.52781591348628e-06,0.000172938767515435,"LOC400499"
"14267","ENSG00000188910.8",1498.64155476656,-1.12104303698631,0.18568691537175,-6.03727534997255,1.56738143691137e-09,1.86857990303784e-07,"GJB3"
"14283","ENSG00000188994.14",752.714116662854,-0.742622903782542,0.221673819106511,-3.35007041776874,0.000807910186821119,0.00722824461079608,"ZNF292"
"14306","ENSG00000189067.14",10144.4273562661,-0.574838719517844,0.190939465742422,-3.01058095707308,0.00260748427541385,0.0172937737802831,"LITAF"
"14312","ENSG00000189114.8",494.270686945492,-0.520730848123226,0.187537852540889,-2.7766706351172,0.00549187995278065,0.0300676749347417,"BLOC1S3"
"14313","ENSG00000189120.5",229.224479662743,-1.1397234069556,0.24256040385822,-4.69871994285507,2.61797153744082e-06,8.31397377421205e-05,"SP6"
"14330","ENSG00000189221.11",743.187139866704,-0.794010602960357,0.186530453402076,-4.25673442850012,2.07434513706408e-05,0.00042515159786302,"MAOA"
"14348","ENSG00000189334.9",13338.2923100098,-0.909107274031618,0.256839914307822,-3.5395872034985,0.000400753344469532,0.00422800689231646,"S100A14"
"14365","ENSG00000189433.7",48.2738320439553,-1.51998381676694,0.451841783254694,-3.36397357016925,0.000768289003483696,0.00696523604805941,"GJB4"
"14388","ENSG00000196167.10",57.8772799212204,-2.53537660267741,0.593686506021767,-4.27056464474275,1.94978693244771e-05,0.000405125016682827,"COLCA1"
"14399","ENSG00000196208.14",183.63172837102,-1.60399587369494,0.282366937334955,-5.68053713665568,1.34272393147075e-08,1.07915778447306e-06,"GREB1"
"14419","ENSG00000196296.14",94.9483654942685,-1.65422563168658,0.300556065630745,-5.50388370374437,3.71514668857752e-08,2.55523502532644e-06,"ATP2A1"
"14424","ENSG00000196337.14",86.5791458373051,-0.990899433809101,0.333578181139601,-2.97051632820797,0.00297299600692315,0.0189293454420925,"CGB7"
"14427","ENSG00000196352.18",4343.5193211913,-0.823952963821189,0.218386033423869,-3.77291968219399,0.000161348241076393,0.00207950264580079,"CD55"
"14430","ENSG00000196358.12",104.76719908838,-1.10712739728955,0.385499964822178,-2.87192606567484,0.00407978404583604,0.0241168174333392,"NTNG2"
"14443","ENSG00000196396.10",4210.08184363766,-0.630454378032075,0.155251969641537,-4.06084624554355,4.88951652724767e-05,0.000839728972854805,"PTPN1"
"14453","ENSG00000196428.13",1399.21574715296,-0.559105210738009,0.16854465531602,-3.31725268706796,0.000909073579775829,0.00788672324576896,"TSC22D2"
"14460","ENSG00000196456.13",137.92169880317,-0.8661296056904,0.324525624237288,-2.66890975936341,0.00760978927007869,0.0381449352830223,"ZNF775"
"14482","ENSG00000196549.13",722.83457981447,-0.758317306751115,0.241104835522582,-3.14517668261403,0.00165986552250682,0.0121962178556664,"MME"
"14483","ENSG00000196550.11",133.209734933968,-0.670143561832822,0.254129619950454,-2.63701477208157,0.00836391892437504,0.04096344544064,"FAM72A"
"14484","ENSG00000196557.13",314.712529738694,-0.999865365405477,0.214490363595137,-4.66158641650111,3.13781263733942e-06,9.62041569825149e-05,"CACNA1H"
"14528","ENSG00000196730.13",283.562556489346,-0.768317919905555,0.272358544499215,-2.82097968073027,0.00478772353291043,0.0271844733417786,"DAPK1"
"14532","ENSG00000196743.9",1079.98113857046,-1.13773739929773,0.314918933471719,-3.61279452700772,0.000302914733980945,0.00337237212788435,"GM2A"
"14542","ENSG00000196787.4",33.8453363593874,-1.39622539905159,0.535287105165231,-2.6083673333035,0.00909752689587695,0.0436156902722573,"H2AC11"
"14554","ENSG00000196850.6",2798.56396998464,-0.504477155539078,0.177535422897812,-2.84155774270158,0.00448937212620086,0.0257828011390725,"PPTC7"
"14561","ENSG00000196878.15",34581.6769633206,-0.692159014966659,0.202039049531516,-3.42586750715579,0.000612839244062323,0.0058722560117586,"LAMB3"
"14576","ENSG00000196961.13",5102.08338813052,-0.788341760398914,0.150782070531262,-5.22835213511322,1.71027535481749e-07,8.56134808676045e-06,"AP2A1"
"14589","ENSG00000197019.5",100.799480625487,-1.38478925517771,0.394658837133137,-3.5088261680317,0.000450088974706013,0.00458289884138378,"SERTAD1"
"14593","ENSG00000197043.15",1520.47603904127,-0.778630612230402,0.299044887678621,-2.60372487312735,0.00922167502188216,0.0440442559338702,"ANXA6"
"14605","ENSG00000197077.14",1868.79163486544,-0.774101115901965,0.159993496704509,-4.83832863114209,1.30935519763474e-06,4.67625543904014e-05,"KIAA1671"
